loc,year,month,unemployment,kospi,interest,rate,oilprice,productprice,consumerprice
충청북도,2015,7,25,2058.034348,1.5,1146.973478,56.26608696,100.45,95.08
충청북도,2015,8,22,1952.549,1.5,1178.515714,47.30333333,99.83,95.213
충청북도,2015,9,13,1939.5825,1.5,1186.573182,46.14454545,99.39,94.966
충청북도,2015,10,13,2020.567143,1.5,1144.767727,46.55181818,98.71,94.966
충청북도,2015,11,15,2006.780952,1.5,1153.757143,42.32333333,98.32,94.786
충청북도,2015,12,18,1971.528571,1.5,1173.71087,34.7026087,98.09,95.07
충청북도,2016,1,17,1894.651,1.5,1202.972381,27.24666667,97.56,95.232
충청북도,2016,2,26,1900.61,1.5,1216.219524,29.6147619,97.56,95.64
충청북도,2016,3,25,1976.502727,1.5,1182.438261,35.17304348,97.5,95.393
충청북도,2016,4,28,1996.1705,1.5,1147.218095,39.03761905,97.74,95.573
충청북도,2016,5,28,1966.6755,1.5,1176.088636,43.96454545,97.86,95.63
충청북도,2016,6,21,1977.029524,1.25,1165.404545,45.83454545,98.09,95.611
충청북도,2016,7,24,2002.482857,1.25,1142.05619,42.70952381,97.98,95.431
충청북도,2016,8,24,2036.656364,1.25,1111.347391,43.63565217,98.07,95.677
충청북도,2016,9,23,2042.555263,1.25,1108.909091,43.81727273,98.3,96.247
충청북도,2016,10,21,2036.0325,1.25,1127.786667,48.26333333,98.59,96.379
충청북도,2016,11,19,1981.746364,1.25,1164.233636,43.775,99.03,96.237
충청북도,2016,12,19,2021.666667,1.25,1184.582727,51.76272727,99.9,96.342
충청북도,2017,1,23,2061.7335,1.25,1180.815455,53.43454545,101.35,97.366
충청북도,2017,2,33,2082.795,1.25,1141.849,54.171,101.74,97.632
충청북도,2017,3,22,2136.174545,1.25,1133.397391,51.16434783,101.7,97.565
충청북도,2017,4,21,2160.1825,1.25,1134.694,52.4475,101.48,97.442
충청북도,2017,5,19,2301.89,1.25,1125.866957,50.30434783,101.21,97.546
충청북도,2017,6,22,2372.204286,1.25,1131.497727,46.33681818,100.81,97.338
충청북도,2017,7,21,2412.899048,1.25,1133.199524,47.63142857,100.89,97.499
충청북도,2017,8,18,2372.184545,1.25,1131.25,50.42652174,101.35,98.058
충청북도,2017,9,12,2371.84381,1.25,1133.701429,53.86190476,102.03,98.172
충청북도,2017,10,14,2482.87125,1.25,1133.335909,55.58409091,102.14,98.077
충청북도,2017,11,16,2533.51,1.5,1101.948636,60.58272727,102.04,97.347
충청북도,2017,12,15,2467.725789,1.5,1083.732857,61.45190476,102.09,97.698
충청북도,2018,1,19,2520.937727,1.5,1067.068261,65.91782609,102.52,98.106
충청북도,2018,2,24,2439.104444,1.5,1079.628,62.742,102.95,98.855
충청북도,2018,3,27,2451.57,1.5,1071.036364,63.28727273,102.91,98.751
충청북도,2018,4,22,2458.224762,1.5,1068.845714,68.42904762,103.04,98.931
충청북도,2018,5,28,2461.3005,1.5,1077.263478,73.4826087,103.34,98.979
충청북도,2018,6,23,2394.507895,1.5,1095.595714,73.26857143,103.37,98.779
충청북도,2018,7,23,2284.253636,1.5,1122.563636,72.72363636,103.85,98.59
충청북도,2018,8,24,2283.796818,1.5,1121.000435,72.05826087,104.32,99.462
충청북도,2018,9,22,2307.325882,1.5,1119.7385,77.0195,104.62,100.221
충청북도,2018,10,18,2153.476667,1.5,1133.335652,78.95652174,104.26,100.041
충청북도,2018,11,14,2083.333182,1.75,1126.272273,65.39863636,103.53,99.33
충청북도,2018,12,20,2070.128947,1.75,1123.033333,56.27571429,103.03,98.988
충청북도,2019,1,26,2101.984091,1.75,1121.09,58.67347826,102.92,98.884
충청북도,2019,2,35,2210.198824,1.75,1122.515,64.186,103.02,99.311
충청북도,2019,3,27,2161.9145,1.75,1132.156667,66.8047619,103.38,99.121
충청북도,2019,4,34,2212.120455,1.75,1141.863182,70.64227273,103.68,99.481
충청북도,2019,5,34,2086.898095,1.75,1182.468696,69.37086957,103.79,99.652
충청북도,2019,6,34,2105.303158,1.75,1171.5625,61.214,103.5,99.491
충청북도,2019,7,30,2079.48,1.5,1176.607391,62.90695652,103.5,99.187
충청북도,2019,8,21,1944.237619,1.5,1209.837273,58.69954545,103.74,99.425
충청북도,2019,9,18,2045.205263,1.5,1194.57,60.84142857,103.8,99.794
충청북도,2019,10,18,2065.747619,1.25,1182.769565,58.53652174,103.56,100.041
충청북도,2019,11,23,2128.794762,1.25,1167.98381,61.40761905,103.41,99.481
충청북도,2019,12,33,2147.0135,1.25,1172.222727,64.47727273,103.7,99.719
충청북도,2020,1,38,2203.4425,1.25,1166.197826,63.73217391,104.08,100.09
충청북도,2020,2,33,2167.1235,1.25,1194.2905,54.5125,103.74,100.16
충청북도,2020,3,29,1786.746364,0.75,1217.250455,33.75,102.82,99.94
충청북도,2020,4,27,1849.589,0.75,1222.331818,23.37681818,101.93,99.5
충청북도,2020,5,30,1965.174211,0.5,1228.864762,31.23238095,101.96,99.44
충청북도,2020,6,31,2134.696818,0.5,1207.2,40.13863636,102.48,99.71
충청북도,2020,7,27,2195.948696,0.5,1198.158261,42.64130435,102.71,99.63
충청북도,2020,8,27,2349.873,0.5,1186.245714,43.7052381,103.22,100.19
충청북도,2020,9,30,2371.51619,0.5,1177.327273,41.10318182,103.42,100.74
충청북도,2020,10,30,2357.821053,0.5,1144.080909,39.70409091,103.01,100.18
충청북도,2020,11,24,2504.180952,0.5,1114.457619,42.57761905,103.09,100.09
충청북도,2020,12,26,2755.770952,0.5,1093.877826,49.31652174,103.9,100.33
충청북도,2021,1,36,3089.267,0.5,1098.499524,53.96857143,105.05,101.04
충청북도,2021,2,33,3092.411667,0.5,1110.7585,60.366,105.91,101.58
충청북도,2021,3,25,3032.469091,0.5,1129.976087,63.94565217,107.04,101.84
충청북도,2021,4,22,3165.083182,0.5,1117.829091,62.31818182,108.06,101.98
충청북도,2021,5,24,3169.200526,0.5,1122.601905,66.01,108.65,102.05
충청북도,2021,6,23,3259.14,0.5,1122.961364,70.95954545,109.22,102.05
충청북도,2021,7,25,3254.573182,0.5,1144.965,72.88227273,110.28,102.26
충청북도,2021,8,16,3182.500952,0.75,1160.207727,68.90863636,110.86,102.75
충청북도,2021,9,15,3141.699474,0.75,1172.842273,72.23727273,111.27,103.17
충청북도,2021,10,17,2989.873158,0.75,1181.608571,81.21666667,112.43,103.35
충청북도,2021,11,17,2964.301818,1,1184.113636,79.79818182,113.23,103.87
충청북도,2021,12,21,2988.494091,1,1184.020435,73.19,113.21,104.04
충청북도,2022,1,34,2865.552,1.25,1195.54,83.45,114.4,104.69
충청북도,2022,2,31,2724.015,1.25,1197.633,92.34,114.95,105.3
충청북도,2022,3,24,2698.71619,1.25,1220.226522,110.89,116.7,106.06
충청북도,2022,4,25,2703.242857,1.5,1236.802381,102.79,118.02,106.85
충청남도,2010,1,44,1682.1575,2,1139.80381,76.71380952,96.71,85.351
충청남도,2010,2,43,1598.956316,2,1155.7375,73.5535,96.88,85.523
충청남도,2010,3,26,1665.504091,2,1136.63087,77.36782609,97.33,85.696
충청남도,2010,4,28,1730.286818,2,1116.079545,82.98409091,98.04,86.041
충청남도,2010,5,28,1648.3,2,1166.815238,76.62,98.87,86.128
충청남도,2010,6,24,1691.937143,2,1214.966364,73.98318182,98.98,86.041
충청남도,2010,7,33,1731.122727,2.25,1205.300455,72.65227273,99.23,86.214
충청남도,2010,8,27,1762.183636,2.25,1180.250455,74.345,99.53,86.647
충청남도,2010,9,36,1815.749474,2.25,1161.346818,75.28636364,100.1,87.337
충청남도,2010,10,31,1889.697143,2.25,1122.409048,80.34047619,100.47,87.337
충청남도,2010,11,27,1924.707273,2.5,1130.445,83.74181818,100.82,86.906
충청남도,2010,12,28,2002.504091,2.5,1145.521739,89.18478261,101.75,87.251
충청남도,2011,1,26,2091.61,2.75,1119.141905,92.18666667,103.32,88.288
충청남도,2011,2,34,2002.869412,2.75,1118.62,99.875,104.09,88.892
충청남도,2011,3,33,2002.669091,3,1120.330435,108.5782609,105.34,89.238
충청남도,2011,4,28,2153.132381,3,1083.782381,115.757619,105.99,89.325
충청남도,2011,5,20,2121.872,3,1084.5,108.8395455,106.31,89.497
충청남도,2011,6,21,2074.64381,3.25,1080.654545,107.5245455,106.07,89.67
충청남도,2011,7,27,2150.05619,3.25,1058.032381,109.9833333,106.21,90.102
충청남도,2011,8,26,1869.407727,3.25,1074.226087,104.9617391,106.35,90.707
충청남도,2011,9,25,1790.9495,3.25,1120.352273,106.0018182,106.43,90.62
충청남도,2011,10,31,1825.878,3.25,1151.752381,103.8842857,106.33,90.448
충청남도,2011,11,19,1858.795455,3.25,1134.470455,108.5168182,105.99,90.534
충청남도,2011,12,23,1863.23,3.25,1148.957727,106.2086364,106.09,90.879
충청남도,2012,1,31,1891.0115,3.25,1142.177273,109.5368182,106.64,91.242
충청남도,2012,2,39,2003.231429,3.25,1122.858571,116.1461905,107.37,91.588
충청남도,2012,3,27,2023.407143,3.25,1126.563636,122.2759091,107.9,91.614
충청남도,2012,4,29,1995.9195,3.25,1135.315238,117.3771429,107.95,91.605
충청남도,2012,5,21,1886.350952,3.25,1158.306087,107.4456522,107.35,91.769
충청남도,2012,6,30,1848.5995,3.25,1163.952857,94.23619048,106.05,91.639
충청남도,2012,7,27,1826.75,3,1142.447727,99.22,105.58,91.432
충청남도,2012,8,25,1918.912273,3,1132.352609,108.3908696,106.23,91.855
충청남도,2012,9,20,1961.289,3,1123.7915,110.9645,106.61,92.512
충청남도,2012,10,19,1942.19381,2.75,1106.275217,108.676087,105.78,92.339
충청남도,2012,11,21,1904.703182,2.75,1087.390455,107.0959091,105.05,92.011
충청남도,2012,12,24,1973.841667,2.75,1075.450952,105.6685714,104.79,92.175
충청남도,2013,1,30,1986.103182,2.75,1066.762609,107.5430435,104.96,92.728
충청남도,2013,2,44,1979.854737,2.75,1087.611,111.221,105.68,93.038
충청남도,2013,3,34,1990.243,2.75,1103.187619,105.482381,105.26,92.952
충청남도,2013,4,30,1938.884091,2.75,1121.374545,101.6613636,104.93,92.823
충청남도,2013,5,35,1974.45381,2.5,1112.584783,100.2991304,104.57,92.823
충청남도,2013,6,36,1884.412632,2.5,1135.252,100.3285,104.55,92.71
충청남도,2013,7,33,1871.768261,2.5,1126.256957,103.3621739,104.53,92.909
충청남도,2013,8,30,1896.961905,2.5,1116.409545,106.6645455,104.82,93.238
충청남도,2013,9,30,1984.394444,2.5,1083.637143,108.4047619,104.71,93.419
충청남도,2013,10,30,2029.675238,2.5,1066.651304,106.3943478,104.34,93.134
충청남도,2013,11,28,2009.924286,2.5,1062.485238,105.8538095,104.13,93.116
충청남도,2013,12,30,1989.429524,2.5,1056.265,107.9431818,104.37,93.229
충청남도,2014,1,42,1948.2195,2.5,1066.654348,104.1886957,104.65,93.73
충청남도,2014,2,57,1937.733,2.5,1071.221,104.942,104.78,93.98
충청남도,2014,3,38,1952.429524,2.5,1071.035714,104.1495238,104.74,94.153
충청남도,2014,4,40,1991.191364,2.5,1043.006818,104.7772727,104.58,94.214
충청남도,2014,5,43,1994.134737,2.5,1025.186818,105.5145455,104.56,94.369
충청남도,2014,6,40,1995.083684,2.5,1019.236667,108.007619,104.61,94.248
충청남도,2014,7,41,2021.952174,2.5,1020.868696,105.7052174,104.69,94.386
충청남도,2014,8,46,2060.9335,2.25,1024.635714,101.8538095,104.58,94.551
충청남도,2014,9,37,2042.710526,2.25,1035.239091,96.98818182,104.2,94.49
충청남도,2014,10,36,1942.802857,2,1061.754348,86.71608696,103.47,94.205
충청남도,2014,11,30,1959.647,2,1099.401,76.7345,103.15,94.015
충청남도,2014,12,32,1941.925714,2,1103.516957,60.39173913,102.14,94.006
충청남도,2015,1,36,1920.992857,2,1088.495,46.335,100.89,94.643
충청남도,2015,2,48,1961.001176,2,1101.393,56.15,100.96,94.587
충청남도,2015,3,45,2012.619091,1.75,1113.582727,54.90909091,100.84,94.596
충청남도,2015,4,50,2107.268182,1.75,1085.655909,58.66545455,100.8,94.625
충청남도,2015,5,54,2114.898889,1.75,1093.840476,63.6747619,100.87,94.89
충청남도,2015,6,45,2063.685909,1.5,1113.589545,61.75863636,100.82,94.909
충청남도,2015,7,40,2058.034348,1.5,1146.973478,56.26608696,100.45,95.08
충청남도,2015,8,47,1952.549,1.5,1178.515714,47.30333333,99.83,95.213
충청남도,2015,9,38,1939.5825,1.5,1186.573182,46.14454545,99.39,94.966
충청남도,2015,10,40,2020.567143,1.5,1144.767727,46.55181818,98.71,94.966
충청남도,2015,11,38,2006.780952,1.5,1153.757143,42.32333333,98.32,94.786
충청남도,2015,12,34,1971.528571,1.5,1173.71087,34.7026087,98.09,95.07
충청남도,2016,1,48,1894.651,1.5,1202.972381,27.24666667,97.56,95.232
충청남도,2016,2,50,1900.61,1.5,1216.219524,29.6147619,97.56,95.64
충청남도,2016,3,50,1976.502727,1.5,1182.438261,35.17304348,97.5,95.393
충청남도,2016,4,43,1996.1705,1.5,1147.218095,39.03761905,97.74,95.573
충청남도,2016,5,42,1966.6755,1.5,1176.088636,43.96454545,97.86,95.63
충청남도,2016,6,46,1977.029524,1.25,1165.404545,45.83454545,98.09,95.611
충청남도,2016,7,52,2002.482857,1.25,1142.05619,42.70952381,97.98,95.431
충청남도,2016,8,44,2036.656364,1.25,1111.347391,43.63565217,98.07,95.677
충청남도,2016,9,33,2042.555263,1.25,1108.909091,43.81727273,98.3,96.247
충청남도,2016,10,30,2036.0325,1.25,1127.786667,48.26333333,98.59,96.379
충청남도,2016,11,23,1981.746364,1.25,1164.233636,43.775,99.03,96.237
충청남도,2016,12,22,2021.666667,1.25,1184.582727,51.76272727,99.9,96.342
충청남도,2017,1,32,2061.7335,1.25,1180.815455,53.43454545,101.35,97.366
충청남도,2017,2,35,2082.795,1.25,1141.849,54.171,101.74,97.632
충청남도,2017,3,35,2136.174545,1.25,1133.397391,51.16434783,101.7,97.565
충청남도,2017,4,37,2160.1825,1.25,1134.694,52.4475,101.48,97.442
충청남도,2017,5,37,2301.89,1.25,1125.866957,50.30434783,101.21,97.546
충청남도,2017,6,36,2372.204286,1.25,1131.497727,46.33681818,100.81,97.338
충청남도,2017,7,27,2412.899048,1.25,1133.199524,47.63142857,100.89,97.499
충청남도,2017,8,31,2372.184545,1.25,1131.25,50.42652174,101.35,98.058
충청남도,2017,9,27,2371.84381,1.25,1133.701429,53.86190476,102.03,98.172
충청남도,2017,10,32,2482.87125,1.25,1133.335909,55.58409091,102.14,98.077
충청남도,2017,11,35,2533.51,1.5,1101.948636,60.58272727,102.04,97.347
충청남도,2017,12,38,2467.725789,1.5,1083.732857,61.45190476,102.09,97.698
충청남도,2018,1,44,2520.937727,1.5,1067.068261,65.91782609,102.52,98.106
충청남도,2018,2,53,2439.104444,1.5,1079.628,62.742,102.95,98.855
충청남도,2018,3,47,2451.57,1.5,1071.036364,63.28727273,102.91,98.751
충청남도,2018,4,38,2458.224762,1.5,1068.845714,68.42904762,103.04,98.931
충청남도,2018,5,31,2461.3005,1.5,1077.263478,73.4826087,103.34,98.979
충청남도,2018,6,30,2394.507895,1.5,1095.595714,73.26857143,103.37,98.779
충청남도,2018,7,31,2284.253636,1.5,1122.563636,72.72363636,103.85,98.59
충청남도,2018,8,36,2283.796818,1.5,1121.000435,72.05826087,104.32,99.462
충청남도,2018,9,33,2307.325882,1.5,1119.7385,77.0195,104.62,100.221
충청남도,2018,10,38,2153.476667,1.5,1133.335652,78.95652174,104.26,100.041
충청남도,2018,11,35,2083.333182,1.75,1126.272273,65.39863636,103.53,99.33
충청남도,2018,12,33,2070.128947,1.75,1123.033333,56.27571429,103.03,98.988
충청남도,2019,1,35,2101.984091,1.75,1121.09,58.67347826,102.92,98.884
충청남도,2019,2,37,2210.198824,1.75,1122.515,64.186,103.02,99.311
충청남도,2019,3,34,2161.9145,1.75,1132.156667,66.8047619,103.38,99.121
충청남도,2019,4,40,2212.120455,1.75,1141.863182,70.64227273,103.68,99.481
충청남도,2019,5,38,2086.898095,1.75,1182.468696,69.37086957,103.79,99.652
충청남도,2019,6,44,2105.303158,1.75,1171.5625,61.214,103.5,99.491
충청남도,2019,7,43,2079.48,1.5,1176.607391,62.90695652,103.5,99.187
충청남도,2019,8,35,1944.237619,1.5,1209.837273,58.69954545,103.74,99.425
충청남도,2019,9,38,2045.205263,1.5,1194.57,60.84142857,103.8,99.794
충청남도,2019,10,30,2065.747619,1.25,1182.769565,58.53652174,103.56,100.041
충청남도,2019,11,25,2128.794762,1.25,1167.98381,61.40761905,103.41,99.481
충청남도,2019,12,28,2147.0135,1.25,1172.222727,64.47727273,103.7,99.719
충청남도,2020,1,40,2203.4425,1.25,1166.197826,63.73217391,104.08,100.09
충청남도,2020,2,49,2167.1235,1.25,1194.2905,54.5125,103.74,100.16
충청남도,2020,3,47,1786.746364,0.75,1217.250455,33.75,102.82,99.94
충청남도,2020,4,43,1849.589,0.75,1222.331818,23.37681818,101.93,99.5
충청남도,2020,5,54,1965.174211,0.5,1228.864762,31.23238095,101.96,99.44
충청남도,2020,6,52,2134.696818,0.5,1207.2,40.13863636,102.48,99.71
충청남도,2020,7,44,2195.948696,0.5,1198.158261,42.64130435,102.71,99.63
충청남도,2020,8,26,2349.873,0.5,1186.245714,43.7052381,103.22,100.19
충청남도,2020,9,38,2371.51619,0.5,1177.327273,41.10318182,103.42,100.74
충청남도,2020,10,33,2357.821053,0.5,1144.080909,39.70409091,103.01,100.18
충청남도,2020,11,40,2504.180952,0.5,1114.457619,42.57761905,103.09,100.09
충청남도,2020,12,40,2755.770952,0.5,1093.877826,49.31652174,103.9,100.33
충청남도,2021,1,47,3089.267,0.5,1098.499524,53.96857143,105.05,101.04
충청남도,2021,2,45,3092.411667,0.5,1110.7585,60.366,105.91,101.58
충청남도,2021,3,36,3032.469091,0.5,1129.976087,63.94565217,107.04,101.84
충청남도,2021,4,33,3165.083182,0.5,1117.829091,62.31818182,108.06,101.98
충청남도,2021,5,31,3169.200526,0.5,1122.601905,66.01,108.65,102.05
충청남도,2021,6,39,3259.14,0.5,1122.961364,70.95954545,109.22,102.05
충청남도,2021,7,24,3254.573182,0.5,1144.965,72.88227273,110.28,102.26
충청남도,2021,8,14,3182.500952,0.75,1160.207727,68.90863636,110.86,102.75
충청남도,2021,9,10,3141.699474,0.75,1172.842273,72.23727273,111.27,103.17
충청남도,2021,10,19,2989.873158,0.75,1181.608571,81.21666667,112.43,103.35
충청남도,2021,11,15,2964.301818,1,1184.113636,79.79818182,113.23,103.87
충청남도,2021,12,20,2988.494091,1,1184.020435,73.19,113.21,104.04
충청남도,2022,1,33,2865.552,1.25,1195.54,83.45,114.4,104.69
충청남도,2022,2,34,2724.015,1.25,1197.633,92.34,114.95,105.3
충청남도,2022,3,36,2698.71619,1.25,1220.226522,110.89,116.7,106.06
충청남도,2022,4,29,2703.242857,1.5,1236.802381,102.79,118.02,106.85
전라북도,2010,1,22,1682.1575,2,1139.80381,76.71380952,96.71,85.351
전라북도,2010,2,24,1598.956316,2,1155.7375,73.5535,96.88,85.523
전라북도,2010,3,24,1665.504091,2,1136.63087,77.36782609,97.33,85.696
전라북도,2010,4,18,1730.286818,2,1116.079545,82.98409091,98.04,86.041
전라북도,2010,5,16,1648.3,2,1166.815238,76.62,98.87,86.128
전라북도,2010,6,19,1691.937143,2,1214.966364,73.98318182,98.98,86.041
전라북도,2010,7,20,1731.122727,2.25,1205.300455,72.65227273,99.23,86.214
전라북도,2010,8,15,1762.183636,2.25,1180.250455,74.345,99.53,86.647
전라북도,2010,9,18,1815.749474,2.25,1161.346818,75.28636364,100.1,87.337
전라북도,2010,10,19,1889.697143,2.25,1122.409048,80.34047619,100.47,87.337
전라북도,2010,11,16,1924.707273,2.5,1130.445,83.74181818,100.82,86.906
전라북도,2010,12,22,2002.504091,2.5,1145.521739,89.18478261,101.75,87.251
전라북도,2011,1,25,2091.61,2.75,1119.141905,92.18666667,103.32,88.288
전라북도,2011,2,36,2002.869412,2.75,1118.62,99.875,104.09,88.892
전라북도,2011,3,23,2002.669091,3,1120.330435,108.5782609,105.34,89.238
전라북도,2011,4,18,2153.132381,3,1083.782381,115.757619,105.99,89.325
전라북도,2011,5,18,2121.872,3,1084.5,108.8395455,106.31,89.497
전라북도,2011,6,24,2074.64381,3.25,1080.654545,107.5245455,106.07,89.67
전라북도,2011,7,21,2150.05619,3.25,1058.032381,109.9833333,106.21,90.102
전라북도,2011,8,17,1869.407727,3.25,1074.226087,104.9617391,106.35,90.707
전라북도,2011,9,17,1790.9495,3.25,1120.352273,106.0018182,106.43,90.62
전라북도,2011,10,20,1825.878,3.25,1151.752381,103.8842857,106.33,90.448
전라북도,2011,11,15,1858.795455,3.25,1134.470455,108.5168182,105.99,90.534
전라북도,2011,12,14,1863.23,3.25,1148.957727,106.2086364,106.09,90.879
전라북도,2012,1,18,1891.0115,3.25,1142.177273,109.5368182,106.64,91.242
전라북도,2012,2,22,2003.231429,3.25,1122.858571,116.1461905,107.37,91.588
전라북도,2012,3,28,2023.407143,3.25,1126.563636,122.2759091,107.9,91.614
전라북도,2012,4,24,1995.9195,3.25,1135.315238,117.3771429,107.95,91.605
전라북도,2012,5,20,1886.350952,3.25,1158.306087,107.4456522,107.35,91.769
전라북도,2012,6,16,1848.5995,3.25,1163.952857,94.23619048,106.05,91.639
전라북도,2012,7,18,1826.75,3,1142.447727,99.22,105.58,91.432
전라북도,2012,8,14,1918.912273,3,1132.352609,108.3908696,106.23,91.855
전라북도,2012,9,11,1961.289,3,1123.7915,110.9645,106.61,92.512
전라북도,2012,10,14,1942.19381,2.75,1106.275217,108.676087,105.78,92.339
전라북도,2012,11,14,1904.703182,2.75,1087.390455,107.0959091,105.05,92.011
전라북도,2012,12,16,1973.841667,2.75,1075.450952,105.6685714,104.79,92.175
전라북도,2013,1,21,1986.103182,2.75,1066.762609,107.5430435,104.96,92.728
